PMCID	AccessionNb	Crea-Count	Crea-Proba	Back-Count	Back-Proba	Use-Count	Use-Proba	TOTAL	Sections
PMC4510602	AJ311799	0	4.540526715746266e-05	0	4.248515119442633e-08	1	0.9999545522476913	1	
PMC4510602	AF251442	0	4.729935674030214e-06	0	1.9445147070938894e-07	1	0.9999950756128552	1	
PMC4510602	AL133380	0	3.0777817444523828e-06	0	6.376739802267559e-06	1	0.9999905454784532	1	
PMC4510602	AW408639	0	0.0010846840595169524	0	0.04753113322672777	1	0.9513841827137552	1	
PMC4510602	AL135711	0	6.225066693755076e-10	0	2.0699002253646656e-08	1	0.999999978678491	1	
PMC4510602	AJ311797	0	2.692127820144036e-06	0	1.9413377349168455e-08	2	1.9999972884588024	2	['Results']
PMC4510602	AAG44591	0	6.223531330159358e-07	0	5.924102174012111e-07	1	0.9999987852366496	1	
PMC4510602	AJ311798	0	6.161217830851421e-08	0	0.0010359433470680489	1	0.9989639950407536	1	
PMC4510602	AJ324357	0	0.1280859656555735	0	0.05215117772921948	1	0.8197628566152071	1	
PMC4510602	AF072997	0	2.071162662310484e-09	0	1.3694923015856847e-09	1	0.9999999965593452	1	
PMC4510602	1q42	0	3.2240545082755914e-08	0	8.491493246676022e-11	1	0.99999996767454	1	
PMC5075328	AY457636	0	3.1975894961692595e-08	0	0.0006744149719219633	1	0.9993255530521832	1	
PMC6059418	AP018342	1	0.999329089216075	0	1.6130216501683484e-09	0	0.0006709091709032508	1	
PMC6059418	LC315182	0	0.0033243039231743523	0	2.288249967729504e-06	1	0.9966734078268579	1	
PMC5385183	KC598125	0	0.0016131343180559032	0	1.4994511038319445e-06	1	0.9983853662308404	1	
PMC5519609	AAH58009	0	2.4431020464391755e-05	0	0.0041246077451160545	1	0.9958509612344196	1	
PMC5519609	2WII	0	1.557575574632534e-06	0	0.0016279102072399947	2	1.9983705322171854	2	['Results', 'Methods']
PMC5519609	1HPN	0	3.071141508705646e-06	0	6.112004882713902e-06	1	0.9999908168536088	1	
PMC5519609	rs55807605	0	0.00024195957009418272	0	0.0010796696813261681	3	2.9986783707485793	3	['Results', 'Discussion']
PMC5519609	rs61737525	0	1.0740925683214318e-06	1	1.1995213435981347	7	6.800477582309297	8	['Results', 'Discussion']
PMC5519609	rs57960694	0	2.129422148768422e-06	0	2.2262320109284533e-05	1	0.9999756082577421	1	
PMC5491124	BC137720	0	0.0008326745355333776	0	2.3315705493418227e-06	1	0.9991649938939172	1	
PMC6067683	AY652583	0	0.0006367090499475285	0	4.5073340042245165e-08	1	0.9993632458767124	1	
PMC6067683	NC_015309.1	0	3.2600850260430815e-08	0	1.0788084552092379e-07	1	0.9999998595183042	1	
PMC4521924	AB036910	0	1.0620673033713684e-07	0	0.0004432424947478373	1	0.9995566512985218	1	
PMC4521924	KP718063	1	0.9999999999871252	0	2.035420709925763e-17	0	1.2874715499297961e-11	1	
PMC4008362	SRR057573	0	4.125947312195937e-06	0	6.300425499242059e-08	1	0.9999958110484328	1	
PMC4008362	SRR818498	0	3.427572719291432e-05	0	0.2271866459329766	1	0.7727790783398305	1	
PMC5434012	AA008401	0	0.13406092163713262	0	0.0004892637908775881	1	0.8654498145719899	1	
PMC5434012	rs2134655	0	5.2598147677843634e-05	0	0.12581595747365365	9	8.87413144437867	9	['Abstract', 'Results', 'Discussion']
PMC5434012	rs172677	0	2.6083390551820018e-05	0	0.011036120826276039	13	12.988937795783173	13	['Introduction', 'Results', 'Discussion', 'Methods']
PMC5434012	rs2134095	0	6.640362620697573e-06	0	3.939777880366282e-06	1	0.9999894198594989	1	
PMC5434012	rs728293	0	1.446069693883717e-07	0	3.763689526211668e-10	2	1.9999998550166616	2	['Results']
PMC5434012	rs1439047	0	3.447880244516959e-07	0	6.966157014038177e-07	2	1.9999989585962743	2	['Results']
PMC5434012	rs63319	0	7.53086509633906e-09	0	9.916210245922655e-07	2	1.9999990008481103	2	['Results']
PMC5434012	rs1079597	0	6.440495960865969e-09	0	0.0004150470766087293	3	2.9995849464828956	3	['Results']
PMC5434012	rs157864	0	6.288934201984357e-09	0	7.33289349832704e-08	1	0.9999999203821308	1	
PMC5233426	KJ418235	1	0.9999999999986836	0	5.663845729253349e-20	0	1.3165009864117933e-12	1	
PMC5233426	V01149	0	1.437957037040141e-06	0	3.994557968663345e-05	4	3.999958616463276	4	['Results', 'Supplementary material']
PMC6455111	AIG55259	0	1.2103682163935849e-06	0	3.5511016448185836e-08	1	0.9999987541207672	1	
PMC5266496	EDU50072	0	1.7600441275916848e-07	0	5.135101857081908e-05	1	0.9999484729770164	1	
PMC5864942	CP026378	1	0.9999999943733378	0	5.018950580281824e-13	0	5.626160437447615e-09	1	
PMC4634563	AIE11922	0	5.991433112598368e-11	0	1.6867750074746314e-09	1	0.9999999982533108	1	
PMC4634563	AIG96450	0	6.511628437611194e-08	0	3.604041802718166e-06	1	0.9999963308419128	1	
PMC4634563	3OL6	0	2.6649599251353868e-14	0	3.898729203123591e-06	1	0.9999961012707702	1	
PMC4634563	3DLK	0	2.2111949878968608e-15	0	1.966578122425253e-05	1	0.9999803342187736	1	
PMC4634563	4WSB	0	7.762685230224866e-09	0	0.0018069563379376013	3	2.9981930358993774	3	['Results', 'Introduction', 'Supplementary material']
PMC4634563	2E9R	0	9.881208655184182e-11	0	0.4716873438135457	1	0.5283126560876422	1	
PMC4873755	SRP059627	1	0.9999995522592416	0	1.8420498023694844e-12	0	4.477389164160668e-07	1	
PMC4873755	ENSOARG00000023771	0	7.150736358563304e-10	0	8.506226303804255e-10	1	0.9999999984343038	1	
PMC4873755	GO:0031714	0	9.080221994186569e-09	0	6.1599161643002646e-06	1	0.9999938310036136	1	
PMC1950574	L19592	0	2.8409289456388107e-05	0	0.0024429482183891587	2	1.9975286424921541	2	['Methods', 'Results']
PMC5666329	AF036740	0	1.0917152382903256e-11	0	3.2574277765481906e-11	2	1.9999999999565086	2	['Figure']
PMC6318359	ERS2767808	1	0.9999999999999992	0	8.317556296336594e-16	0	6.584162643266989e-17	1	
PMC6318359	ERR2818363	1	1.0	0	4.3231006660860186e-19	0	1.7312783404802984e-18	1	
PMC4093081	U48832	0	0.0006647081100206332	0	6.74657247296291e-06	1	0.9993285453175064	1	
PMC4093081	JX873956	0	5.351644152359801e-07	0	2.852608469702033e-05	1	0.9999709387508878	1	
PMC4093081	NM_001112692	0	1.939244987143794e-07	0	7.58113811218741e-08	1	0.9999997302641199	1	
PMC4247701	HM585369	0	1.532810771533997e-11	0	0.0007155116327023571	1	0.9992844883519696	1	
PMC4247701	HM036710	0	4.924395008346519e-10	0	1.785289920658613e-07	1	0.9999998209785684	1	
PMC4247701	2hi4	0	1.0931735854668526e-10	0	9.244489573488073e-05	1	0.9999075549949478	1	
PMC4247701	2HI4	0	6.666375832435145e-11	0	1.981668885782855e-05	2	1.9999801832444783	2	['Results']
PMC5469381	KP735804	0	0.00028508092261586896	0	6.862724221400517e-09	1	0.99971491221466	1	
PMC4679932	KJ009261	1	1.0	0	3.7067645731490576e-21	0	1.5853177676998234e-19	1	
PMC4000234	U54702	0	2.2604204669315724e-09	0	7.62033034855551e-07	1	0.9999992357065448	1	
PMC4000234	KJ474865	0	2.9603334203157533e-10	0	0.00031781527549537634	1	0.9996821844284712	1	
PMC4000234	4N6T	0	3.3077140709247673e-09	0	0.000312420252380115	2	1.9996875764399058	2	['Results']
PMC4000234	4N6U	0	2.3364074142522317e-05	0	0.23523299250298493	2	1.7647436434228725	2	['Results']
PMC4000234	1EQK	0	6.95447664475786e-08	0	0.00017856458313094686	1	0.9998213658721026	1	
PMC4358728	SRA020131	1	0.9633245661675304	0	1.098169126865881e-05	0	0.03666445214120072	1	
PMC4358728	SRP015830	1	0.9999997010557932	0	2.304417797824871e-12	0	2.9894190248191873e-07	1	
PMC5332105	ERP010584	1	1.0	0	3.947620175320327e-19	0	6.285995979636891e-18	1	
PMC1693901	BI770486	0	0.0040930201097881345	0	4.410240905455718e-09	1	0.995906975479971	1	
PMC1693901	BI523869	0	2.0037072818772026e-09	0	3.8470555633767264e-09	1	0.9999999941492371	1	
PMC1693901	ENSGALG00000015008	0	1.6429440898845214e-13	0	5.600151352965384e-17	1	0.9999999999998356	1	
PMC1693901	NM_152625	0	2.799445335880695e-05	0	5.86775468142471e-11	2	1.9999720054879635	2	['Methods', 'Figure']
PMC6346190	SRR7784147	1	0.9999999999999996	0	6.079504923122555e-17	0	5.508742164478797e-16	1	
PMC5397143	PEG10000	0	1.9691652578258556e-07	0	1.224980051292393e-06	1	0.999998578103423	1	
PMC5397143	2NRA	0	9.862780474264205e-11	0	3.7552505574792482e-06	1	0.9999962446508148	1	
PMC5397143	2Z33	0	9.961357092492783e-08	0	4.928492107882566e-05	1	0.9999506154653502	1	
PMC4353713	HM486679	1	0.9995444697668142	0	2.683050901170884e-08	0	0.00045550340267688273	1	
PMC4353713	FN563072	1	0.9999880830465341	0	1.347929535388775e-09	0	1.1915605536621253e-05	1	
PMC4353713	CBH31027	0	1.1711989086759925e-09	0	3.9730986215068655e-06	1	0.9999960257301796	1	
PMC4353713	3TQ8	0	3.7095820380240335e-08	0	4.538115647023322e-05	1	0.9999545817477092	1	
PMC4353713	2ANQ	0	1.3279035259838965e-10	0	1.822615009914908e-06	2	1.9999981772521997	2	['Methods', 'Results']
PMC6325862	SRR7772575	0	0.0023387171368147307	0	7.257498945738751e-05	1	0.997588707873728	1	
PMC6249285	AAK87910	0	4.433267007139462e-09	0	1.0053147482090446e-11	1	0.9999999955566798	1	
PMC6249285	AGS83373	0	4.74568472102038e-07	0	7.229603975939364e-09	1	0.9999995182019241	1	
PMC6249285	3NHQ	0	4.2505345377130524e-08	0	1.018263703705365e-05	1	0.9999897748576176	1	
PMC6249285	4Q0J	0	5.953577507610403e-10	0	6.228600979126267e-05	2	1.9999377133948513	2	['Results', 'Discussion']
PMC6249285	2VEA	0	2.5364088570025568e-11	0	0.0003474084127525594	1	0.9996525915618834	1	
PMC6249285	4OUR	0	2.9270562223814197e-10	0	0.00013139702893901685	1	0.9998686026783552	1	
PMC6249285	3C2W	0	1.364895030062099e-05	0	1.2111222853938836e-09	1	0.999986349838577	1	
PMC5656792	KY689402	1	0.9962437190232684	0	3.552309959800109e-07	0	0.003755925745735533	1	
PMC5656792	AB014381	0	3.538995990490909e-14	0	3.2865445901940686e-10	1	0.9999999996713104	1	
PMC5656792	X04615	0	3.2646896339360996e-05	0	5.623253672126662e-07	1	0.9999667907782932	1	
PMC5656792	X02763	0	0.0002623708277134228	0	9.571127809637669e-06	1	0.9997280580444771	1	
PMC5993722	HM017250	0	4.986514617509464e-05	0	4.521612757663581e-06	1	0.9999456132410672	1	
PMC5993722	SRP116252	1	1.0	0	3.4352072811217737e-26	0	6.3215794645026524e-18	1	
PMC6399298	SRX533609	0	6.868821894779187e-07	0	1.1995467121855704e-08	1	0.9999993011223433	1	
PMC6399298	NA12877	0	3.074374847211963e-05	0	1.1294425051226857e-08	8	7.999969244957104	8	['Results', 'Methods']
PMC5215242	SRP075437	1	0.9999997516190572	0	4.489427228849744e-09	0	2.43891515797613e-07	1	
PMC5215242	4FM0	0	4.641749194086321e-08	0	0.041509705719957685	1	0.9584902478625504	1	
PMC6399835	MH044731	1	0.9678096883306296	0	6.716627738817448e-07	0	0.032189640006596486	1	
PMC4465486	KR349521	0	0.017750684296633238	0	4.915122639249546e-05	1	0.9822001644769742	1	
PMC3367918	BC009507	0	1.2359068891150078e-06	0	8.544095597820977e-05	1	0.9999133231371328	1	
PMC4893659	AF106899	0	0.00014928710636343302	0	3.682697094088858e-08	1	0.9998506760666658	1	
PMC3296761	AJ298878	0	2.033631043994719e-05	0	3.2759045243888383e-06	1	0.9999763877850356	1	
PMC4168008	KJ460261	1	0.999999999999289	0	4.275125934978858e-17	0	7.109621615106759e-13	1	
PMC3466407	HM589803	0	3.3007225863483883e-08	0	0.011316911821252024	1	0.988683055171522	1	
PMC3466407	HQ316970	0	1.5427898651823056e-09	0	4.473936040448395e-06	1	0.9999955245211696	1	
PMC3466407	JN695686	1	0.9999999598484992	0	2.290954575398447e-13	0	4.015127147630614e-08	1	
PMC4226713	KJ767789	0	1.7246871711194851e-06	0	9.727242263445637e-07	1	0.9999973025886024	1	
PMC4226713	KJ767793	0	0.0006895326094995387	0	1.0986357514722907e-05	1	0.9992994810329858	1	
PMC5793060	KT715695	0	3.044567151617909e-05	1	0.6683972691033105	0	0.3315722852251733	1	
PMC5793060	KP059103	0	0.014760238398663366	0	0.476506004796883	1	0.5087337568044535	1	
PMC5793060	DQ365947	0	0.010050763123507429	1	0.9894910294302196	0	0.00045820744627271775	1	
PMC4789581	SRX1316769	1	0.9999999328169376	0	5.027412451142127e-08	0	1.6908937769878558e-08	1	
PMC6004538	CP000424	0	2.744526947073233e-07	0	0.0009241079977394262	1	0.999075617549566	1	
PMC6004538	GCA_002442835.1	0	0.00012991797897193226	0	1.948263485647241e-08	1	0.9998700625383932	1	
PMC3987133	AAD33943	0	1.0178698700280228e-06	0	5.0739703256076566e-05	2	1.9999482424268735	2	['Methods']
PMC3987133	AAA33685	0	8.635045303199023e-10	0	1.7348903127939133e-08	1	0.9999999817875924	1	
PMC3987133	CAA73179	0	3.826594299833724e-09	0	0.00017415565281370918	1	0.999825840520592	1	
PMC3987133	AAK93948	0	1.5646319588272555e-07	0	0.00011881668580208233	1	0.999881026851002	1	
PMC3987133	Q41048	0	6.30917959086951e-08	0	1.0111395287008507e-05	1	0.9999898255129168	1	
PMC6060812	U00096	0	0.0030987872499576856	0	1.910404436747904e-08	1	0.996901193645998	1	
PMC6433176	AC253869	0	1.6378816094469246e-05	0	0.001625715947472334	1	0.9983579052364332	1	
PMC3775756	AE017245	0	0.012407115362592936	0	0.003920279165542802	3	2.983672605471864	3	['Methods', 'Results']
PMC3775756	KC990840	1	0.9999862008650021	0	1.5974676977492462e-10	0	1.379897525133438e-05	1	
PMC3775756	1UDX	0	6.146711227291341e-10	0	1.3079230299968754e-08	1	0.9999999863060988	1	
PMC3775756	1LNZ	0	2.536742251315518e-10	0	5.490091488503364e-11	1	0.9999999996914248	1	
PMC3726600	FN588437	0	0.0014163255292756554	0	1.923573409561166e-06	1	0.9985817508973148	1	
PMC5043173	EU357901	0	9.149598743963213e-08	0	3.0761182766530034e-08	1	0.99999987774283	1	
PMC4627355	AY550990	0	2.894168556730271e-05	0	1.180298836122496e-06	1	0.9999698780155966	1	
PMC4153485	CP006833	0	1.1218137754700515e-07	0	0.009706192594513384	1	0.990293695224109	1	
PMC4153485	CP009043	1	1.0	0	2.505276172852519e-23	0	1.1717073361181312e-21	1	
PMC3953438	EU733254	0	1.6785470562777164e-06	1	0.7052687746184094	2	2.2947295468345343	3	['Results', 'Methods', 'Supplementary material']
PMC3953438	SRP033208	0	0.0003856479553825911	1	0.9828051623477672	0	0.016809189696850316	1	
PMC3953438	KF728076	0	0.06126623282040894	0	1.0967512361766346e-05	1	0.9387227996672294	1	
PMC3953438	M35027	0	8.181359552677268e-05	0	1.901644330093807e-06	3	2.9999162847601433	3	['Methods', 'Supplementary material']
PMC3838785	BC069565	1	0.8648461905716588	0	1.5055466093805736e-07	1	1.1351536588736804	2	['Methods']
PMC3610829	AE014133	0	7.521648868256717e-06	0	0.014102698516482806	1	0.9858897798346491	1	
PMC5398030	AAA69977	0	1.45030638780225e-10	0	0.04454478452510696	1	0.9554552153298626	1	
PMC5398030	GSE93652	1	0.9999998520050088	0	4.137069318525622e-14	0	1.4799494998771842e-07	1	
PMC6369157	AE004439	0	2.358432455264516e-07	0	4.134522794568852e-07	1	0.9999993507044751	1	
PMC6369157	AAL19637	0	1.7502626359979935e-12	0	9.225833075776232e-07	1	0.9999990774149422	1	
PMC3772137	KC736978	1	1.0	0	9.978047705076944e-22	0	5.339156803608469e-21	1	
PMC3537729	M31418	0	6.609717859788905e-07	0	0.00025418426546205703	2	1.9997451547627518	2	['Results']
PMC4948018	SRP067532	1	1.0014359898702057	0	1.6783874451832862e-05	1	0.9985472262553428	2	['Results', 'Methods']
PMC5697351	C11440	0	7.776542409561407e-06	0	0.0007242058459279408	1	0.9992680176116624	1	
PMC6291300	MG976502	1	0.6244109214851629	0	0.0004176827600851398	0	0.375171395754752	1	
PMC6291300	4N0U	0	2.1124264731510305e-10	0	1.1494542793649632e-05	1	0.9999885052459636	1	
PMC6291300	P55899	0	2.247326300633124e-06	0	4.007274872959934e-06	2	1.9999937453988266	2	['Results', 'Methods']
PMC3595987	JX183540	0	1.538566154644466e-08	1	0.9981263989638964	0	0.0018735856504417565	1	
PMC4868275	SRP052953	1	0.9999999999580906	0	3.7073895969770146e-15	0	4.190555180243853e-11	1	
PMC6175101	BM815987	0	2.7172790629002264e-07	1	0.9619096590138548	0	0.03809006925823877	1	
PMC4431602	KM283182	0	0.0021164325439015294	0	6.915279525619395e-07	1	0.997882875928146	1	
PMC6023969	SRP138008	1	1.0	0	3.154300533612909e-21	0	1.5136976916111951e-19	1	
PMC5148889	AKC01502	0	5.752614153103761e-10	0	2.562659780158775e-05	1	0.999974372826937	1	
PMC5148889	PF14214	0	4.919534846082001e-09	0	4.9937102881492896e-05	1	0.9999500579775836	1	
PMC5751972	ACD56757	0	2.2041074388276315e-05	0	1.3894701050438186e-06	1	0.9999765694555068	1	
PMC3861526	SRP029372	2	1.9999999993755864	0	4.6439708080068596e-15	0	6.244091281523348e-10	2	['Methods', 'Article']
PMC2199617	AF254576	0	2.701088553919959e-10	0	2.993397715610764e-07	1	0.9999997003901197	1	
PMC2199617	AAC39908	0	7.700364184997793e-17	0	1.957433919714076e-12	1	0.9999999999980425	1	
PMC2199617	GM04626	0	1.1286604104482092e-07	0	1.3019247084152991e-08	1	0.999999874114712	1	
PMC3710569	D00869	0	2.3655215070640823e-09	0	5.8168701371089876e-08	1	0.9999999394657773	1	
PMC4650392	SRP058792	1	1.0	0	7.555158436072074e-26	0	4.241596135683971e-24	1	
PMC3627918	HF563595	0	0.00021268220917489936	0	3.8816496396697856e-08	1	0.9997872789743288	1	
PMC3627918	ERP002313	1	0.9999999999813428	0	1.463720325243957e-16	0	1.865715750361733e-11	1	
PMC3627918	AB649423	0	1.7336101266543583e-08	0	0.02737827181571429	1	0.9726217108481844	1	
PMC6184448	KU664538	0	0.11146376079214264	0	3.204078653529246e-07	1	0.8885359187999919	1	
PMC6184448	GSE77455	1	0.9999998226320532	0	9.374523259201254e-18	0	1.7736794661684488e-07	1	
PMC5520478	KX981972	1	0.9999999999999762	0	4.021268201500169e-15	0	1.9723858652444754e-14	1	
PMC5520478	JN040434	0	2.1647216648615643e-08	0	8.771214792653308e-06	1	0.9999912071379908	1	
PMC6522787	ERR3223707	1	1.0	0	1.4367277743775876e-20	0	8.28339717655979e-22	1	
PMC6522787	LR536450	1	1.0	0	4.430795498061701e-19	0	1.198439040602682e-19	1	
PMC4468105	SRR1979100	1	0.9996126092795272	0	5.855127473447346e-11	0	0.0003873906619215281	1	
PMC3350626	EF489487	0	6.102414014828979e-07	0	0.00279832336343155	3	2.997201066395167	3	['Methods', 'Article']
PMC3350626	3N23	0	1.8118384775840626e-08	0	0.04423644640561085	1	0.9557635354760045	1	
PMC3350626	P06685	0	8.229321417535775e-08	0	0.04391946708755034	1	0.9560804506192354	1	
PMC5396062	EU515214	0	0.0017138895519735525	0	5.605817060885168e-06	1	0.9982805046309656	1	
PMC5396062	EU515215	0	1.4118419298505252e-06	0	0.09442519133801934	1	0.9055733968200508	1	
PMC5450534	KJ716558	0	0.006362472087133544	0	0.0011924493889802715	2	1.992445078523886	2	['Results', 'Methods']
PMC5450534	CP003011	0	4.797681313340765e-12	0	5.473956885386073e-06	1	0.9999945260383171	1	
PMC6143669	AF332093	0	3.5145024970889705e-05	0	5.063535166042046e-05	1	0.9999142196233688	1	
PMC6143669	NM_001276	0	6.508004283753956e-07	0	2.271844295283769e-06	1	0.9999970773552762	1	
PMC6460857	SRX3777329	1	0.9999979195228399	0	8.382140306700409e-12	0	2.0804687779577456e-06	1	
PMC6460857	SRX3777330	1	0.9999870860798696	0	4.183350860133851e-08	0	1.2872086621635784e-05	1	
PMC6460857	MK557849	1	1.0	0	1.1873286991662145e-27	0	4.101970344986801e-20	1	
PMC5221444	KT878632	1	0.7107255087272143	0	0.0007248006059323552	0	0.2885496906668534	1	
PMC5221444	KT936379	0	0.0006302130571826716	1	0.8084794622452042	0	0.1908903246976134	1	
PMC4093077	Z14137	0	5.555432496630833e-05	0	1.32788271854444e-06	2	1.999943117792315	2	['Methods']
PMC4309245	AFM71846	0	2.2764226276559963e-05	0	0.07809853180869278	1	0.9218787039650308	1	
PMC4309245	AAM75158	0	1.1987812118126551e-09	0	4.223055894238407e-06	1	0.9999957757453246	1	
PMC4309245	ACB11812	0	1.7439172044652933e-07	0	0.023757775317503223	2	1.9762420502907763	2	['Methods', 'Figure']
PMC4309245	ABN59434	0	1.0398006557169303e-05	0	0.08994076540042854	1	0.9100488365930144	1	
PMC4309245	ACU80014	0	1.6351632898117422e-14	0	2.795003602302174e-08	1	0.9999999720499476	1	
PMC4309245	ADT78876	0	1.8931030630887163e-14	0	9.283887446360099e-08	1	0.9999999071611064	1	
PMC4309245	ABO44123	0	5.824615593844212e-14	0	1.66201725419867e-10	1	0.99999999983374	1	
PMC4309245	A3DRP0	0	1.2725856327038938e-08	0	0.14525549847820152	1	0.8547444887959422	1	
PMC6230719	AAY32316	0	1.3798825762078872e-08	1	0.9821538021922339	1	1.0178461840089403	2	['Introduction', 'Results']
PMC6230719	AY963695	0	5.202685043728242e-06	0	8.56674332728339e-10	1	0.999994796458282	1	
PMC3685763	JF819666	1	0.9999998188684348	0	1.1417675534984241e-10	0	1.81017388681042e-07	1	
PMC3685763	JF819683	0	1.037628914578545e-07	0	0.0009247696813518345	1	0.9990751265557568	1	
PMC4916946	JQ673480	0	3.0690090850311316e-05	0	0.0007924417864116969	2	1.999176868122738	2	['Methods']
PMC4916946	NM_031982.1	0	2.9005026570311145e-07	0	4.871706333957553e-06	1	0.9999948382434004	1	
PMC3289664	JF893554	1	0.8151711434674618	0	0.01053930556446137	0	0.1742895509680769	1	
PMC3408299	JQ717249	1	0.9999092898293326	0	6.875033333646379e-11	0	9.071010191720424e-05	1	
PMC3408299	AM262873	0	5.7494157936979474e-08	0	3.3151276854899454e-05	1	0.9999667912289872	1	
PMC3646821	ERP002413	1	0.9416702139905336	0	3.6413080683954775e-05	0	0.0582933729287823	1	
PMC3646821	610032	0	2.143790841718913e-08	0	6.321299324680806e-05	1	0.9999367655688448	1	
PMC3646821	rs45445295	0	2.283442067070735e-06	0	5.351981675226113e-06	1	0.9999923645762576	1	
PMC3646821	rs12539741	0	6.287051940771391e-07	0	0.12065679610419484	1	0.8793425751906111	1	
PMC6128947	U22521	0	0.0020398208504978405	0	2.130709202837544e-05	1	0.9979388720574736	1	
PMC3997481	BC043409	0	3.4873560097135863e-10	0	0.00014225506238607974	1	0.9998577445888784	1	
PMC6189394	SRX3222420	1	0.9999997726474532	0	1.9133494358472664e-11	0	2.2733341329343162e-07	1	
PMC5474092	SRX1600046	1	0.9999999992244588	0	3.7977294316774854e-11	0	7.375637654851742e-10	1	
PMC6382212	JN132155	0	0.01923950156636881	0	0.0007265955712451119	1	0.980033902862386	1	
PMC6520719	AKG65102	0	7.292293410792459e-08	0	1.3027456464863623e-06	1	0.9999986243314194	1	
PMC4861285	FM180568	1	0.9873272301247727	0	7.662438117149212e-10	0	0.01267276910898339	1	
PMC4861285	AB247923	0	0.17916823681056807	0	2.9239396448039667e-06	1	0.8208288392497871	1	
PMC4861285	BC029856	0	0.0018953049698064012	0	2.8557906291314877e-07	1	0.9981044094511308	1	
PMC4861285	U84409	0	9.492029068628797e-05	0	5.3677140343228815e-06	1	0.9998997119952794	1	
PMC4861285	AB025010	0	0.0002492794109207184	0	4.3010272928316046e-06	1	0.9997464195617864	1	
PMC4861285	GSE71685	1	0.9999658903591384	0	2.559293625490121e-16	0	3.410964086127119e-05	1	
PMC4861285	NM_016928.3	0	4.739875081852536e-05	0	1.01378993116061e-07	1	0.9999524998701884	1	
PMC4861285	NM_031178.2	0	7.446738579842227e-05	0	1.9391175257193332e-07	1	0.9999253387024488	1	
PMC4861285	NM_011260.1	0	0.00017472585480373157	0	1.7878586106963142e-07	1	0.9998250953593352	1	
PMC6237360	KP137102	1	0.9999999999938084	0	8.338192857015466e-16	0	6.190916738780378e-12	1	
PMC6237360	KP027686	0	1.3906486637749466e-08	1	0.8317893021021294	0	0.16821068399138406	1	
PMC6237360	KC456523	0	3.681476669476227e-13	1	0.9992459902209254	0	0.0007540097787066222	1	
PMC6237360	KM019812	0	3.140409812449902e-09	1	0.9569075845446148	0	0.043092412314975265	1	
PMC4408176	HE961976	1	1.0	0	2.593852294751845e-23	0	2.4475276670121555e-20	1	
PMC4177930	AM075203	0	1.3235417948598118e-08	0	8.957150131452548e-05	1	0.9999104152632676	1	
PMC4177930	CAJ27112	0	0.0002802494634764599	0	4.7100881388380717e-05	1	0.9996726496551352	1	
PMC3621447	JX218043	0	1.0516385552620536e-06	0	3.609897872860047e-08	1	0.999998912262466	1	
PMC3621447	CAC83766	0	1.0420860261435375e-11	0	2.131736247352123e-07	2	1.9999997868159545	2	['Results', 'Figure']
PMC3498115	CBN75312	0	5.219493863325367e-09	0	0.01955280574326716	1	0.9804471890372389	1	
PMC3498115	CCA17632	0	3.770692803301452e-06	0	0.07605757799462176	1	0.9239386513125748	1	
PMC3498115	PLN02919	0	1.1111261025759855e-07	0	0.005952561224672997	1	0.9940473276627168	1	
PMC3498115	GR509039	0	1.574218512561157e-06	0	0.0001359368688954993	1	0.999862488912592	1	
PMC3498115	AM844195	0	5.5410220644635055e-09	0	0.011421860423698629	1	0.9885781340352794	1	
PMC3498115	IPR008907	0	8.402049627155746e-07	0	0.06086328408010529	3	2.9391358757149324	3	['Abstract', 'Introduction', 'Results']
PMC3498115	IPR003533	0	6.710910536233111e-07	1	0.6279158205612532	0	0.3720835083476932	1	
PMC3498115	1and	0	2.2643012981332736e-10	0	0.1969402281918976	1	0.8030597715816723	1	
PMC3498115	D2VER9	0	8.455479026960547e-09	0	7.475687393597464e-05	2	1.9999252346705854	2	['Results']
PMC2173483	AF010284	0	0.00015832711048173025	0	0.005717144815592578	1	0.9941245280739256	1	
PMC2173483	X54876	0	4.076405997488444e-08	0	4.247740699197718e-06	1	0.9999957114952408	1	
PMC6159870	KY629892	0	5.819722629609876e-10	0	8.414148641260649e-09	1	0.9999999910038792	1	
PMC6159870	KY629837	0	4.899081181996903e-11	0	7.299593793716532e-08	1	0.9999999269550712	1	
PMC6159870	JX416251	0	1.3491651790039776e-10	0	5.097242351213884e-06	1	0.9999949026227324	1	
PMC6159870	KJ816666	0	1.1154597943819738e-08	0	0.00038043803397339325	1	0.9996195508114288	1	
PMC6159870	KJ909844	0	3.1569828957617968e-06	0	0.0003403404871668103	1	0.9996565025299374	1	
PMC6159870	MF467797	0	1.1010003269484751e-10	0	7.97699834844116e-08	1	0.9999999201199165	1	
PMC6275436	MF423465	0	0.11864759653448835	0	5.528891182064485e-05	1	0.8812971145536909	1	
PMC4543549	X02763	0	0.004478749326544539	0	4.637070879911151e-06	1	0.9955166136025756	1	
PMC4543549	NC_003977.1	0	0.029866368656259863	0	3.3338827560356555e-06	1	0.970130297460984	1	
PMC3592801	GU216763	0	0.000874784787450351	1	1.008153400962052	3	2.9909718142504977	4	['Results', 'Discussion']
PMC3592801	K03455	0	0.00012615003421851277	0	8.974526257384235e-06	1	0.999864875439524	1	
PMC3862623	JN390965	1	0.9999999999852948	0	7.240938588083557e-14	0	1.4632658805086058e-11	1	
PMC5678100	KJ026561	0	1.2068030751413743e-07	0	6.566483103601406e-07	1	0.9999992226713822	1	
